runId,status,seconds,gap,nodes,incumbent,bound
pricing-n040-set01-m2-random-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,84.819204,0.000000,1,720755.000000,720755.000000
pricing-n040-set01-m3-random-medium-n10-wnarrow-ng_dssr,FINISHED,37.887732,0.000000,13,463363.000000,463363.000000
pricing-n040-set01-m3-random-medium-n10-wnarrow-time_indexed,FINISHED,71.768571,0.000000,23,463363.000000,463363.000000
pricing-n040-set01-m3-random-medium-n10-wnarrow-time_indexed_sri,FINISHED,73.717129,0.000000,3,463363.000000,463363.000000
pricing-n040-set01-m4-random-medium-n10-wnarrow-ng_dssr,FINISHED,24.136720,0.000000,12,339238.000000,339238.000000
pricing-n040-set01-m4-random-medium-n10-wnarrow-time_indexed,FINISHED,25.476998,0.000000,13,339238.000000,339238.000000
pricing-n040-set01-m4-random-medium-n10-wnarrow-time_indexed_sri,FINISHED,45.046495,0.000000,6,339238.000000,339238.000000
pricing-n040-set01-m2-random-medium-n10-wwide-ng_dssr,FINISHED,80.977834,0.000000,12,427919.000000,427919.000000
pricing-n040-set01-m2-random-medium-n10-wwide-time_indexed,FINISHED,116.430512,0.000000,21,427919.000000,427919.000000
pricing-n040-set01-m2-random-medium-n10-wwide-time_indexed_sri,FINISHED,181.283846,0.000000,3,427919.000000,427919.000000
pricing-n040-set01-m3-random-medium-n10-wwide-ng_dssr,FINISHED,43.164697,0.000000,23,220275.000000,220275.000000
pricing-n040-set01-m3-random-medium-n10-wwide-time_indexed,FINISHED,50.101874,0.000000,27,220275.000000,220275.000000
pricing-n040-set01-m3-random-medium-n10-wwide-time_indexed_sri,FINISHED,80.305900,0.000000,5,220275.000000,220275.000000
pricing-n040-set01-m4-random-medium-n10-wwide-ng_dssr,FINISHED,15.691828,0.000000,9,139103.000000,139103.000000
pricing-n040-set01-m4-random-medium-n10-wwide-time_indexed,FINISHED,17.568056,0.000000,13,139103.000000,139103.000000
pricing-n040-set01-m4-random-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,15.668255,0.000000,1,139103.000000,139103.000000
pricing-n040-set01-m2-random-high-n20-wzero-ng_dssr,FINISHED,97.241848,0.000000,9,2130560.000000,2130560.000000
pricing-n040-set01-m2-random-high-n20-wzero-time_indexed,FINISHED,118.337947,0.000000,9,2130560.000000,2130560.000000
pricing-n040-set01-m2-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,113.587337,0.000000,1,2130560.000000,2130560.000000
pricing-n040-set01-m3-random-high-n20-wzero-ng_dssr,FINISHED,47.983423,0.000000,8,1519587.000000,1519587.000000
pricing-n040-set01-m3-random-high-n20-wzero-time_indexed,FINISHED,76.327502,0.000000,11,1519587.000000,1519587.000000
pricing-n040-set01-m3-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,52.982065,0.000000,1,1519587.000000,1519587.000000
pricing-n040-set01-m4-random-high-n20-wzero-ng_dssr,FINISHED,45.122892,0.000000,21,1219451.000000,1219451.000000
pricing-n040-set01-m4-random-high-n20-wzero-time_indexed,FINISHED,52.135507,0.000000,15,1219451.000000,1219451.000000
pricing-n040-set01-m4-random-high-n20-wzero-time_indexed_sri,FINISHED,58.465115,0.000000,3,1219451.000000,1219451.000000
pricing-n040-set01-m2-random-high-n20-wnarrow-ng_dssr,FINISHED,93.557262,0.000000,3,1700950.000000,1700950.000000
pricing-n040-set01-m2-random-high-n20-wnarrow-time_indexed,FINISHED,122.835606,0.000000,6,1700950.000000,1700950.000000
pricing-n040-set01-m2-random-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,104.090156,0.000000,1,1700950.000000,1700950.000000
pricing-n040-set01-m3-random-high-n20-wnarrow-ng_dssr,FINISHED,40.894643,0.000000,8,1103855.000000,1103855.000000
pricing-n040-set01-m3-random-high-n20-wnarrow-time_indexed,FINISHED,46.804982,0.000000,11,1103855.000000,1103855.000000
pricing-n040-set01-m3-random-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,44.790008,0.000000,1,1103855.000000,1103855.000000
pricing-n040-set01-m4-random-high-n20-wnarrow-ng_dssr,FINISHED,49.111325,0.000000,23,810932.000000,810932.000000
pricing-n040-set01-m4-random-high-n20-wnarrow-time_indexed,FINISHED,43.245780,0.000000,15,810932.000000,810932.000000
pricing-n040-set01-m4-random-high-n20-wnarrow-time_indexed_sri,FINISHED,73.160136,0.000000,5,810932.000000,810932.000000
pricing-n040-set01-m2-random-high-n20-wwide-ng_dssr,FINISHED,169.311322,0.000000,16,1083980.000000,1083980.000000
pricing-n040-set01-m2-random-high-n20-wwide-time_indexed,FINISHED,641.671899,0.000000,44,1083980.000000,1083980.000000
pricing-n040-set01-m2-random-high-n20-wwide-time_indexed_sri,FINISHED,1039.149655,0.000000,4,1083980.000000,1083980.000000
pricing-n040-set01-m3-random-high-n20-wwide-ng_dssr,FINISHED,119.197279,0.000000,20,564049.000000,564049.000000
pricing-n040-set01-m3-random-high-n20-wwide-time_indexed,FINISHED,187.770288,0.000000,32,564049.000000,564049.000000
pricing-n040-set01-m3-random-high-n20-wwide-time_indexed_sri,FINISHED,324.271241,0.000000,5,564049.000000,564049.000000
pricing-n040-set01-m4-random-high-n20-wwide-ng_dssr,FINISHED,135.705355,0.000000,70,348340.000000,348340.000000
pricing-n040-set01-m4-random-high-n20-wwide-time_indexed,FINISHED,122.030963,0.000000,77,348340.000000,348340.000000
pricing-n040-set01-m4-random-high-n20-wwide-time_indexed_sri,FINISHED,213.896792,0.000000,15,348340.000000,348340.000000
pricing-n040-set01-m2-family-base-n1-wzero-ng_dssr,ROOT_PROCESSED,597.683007,0.000000,1,86852.000000,86852.000000
pricing-n040-set01-m2-family-base-n1-wzero-time_indexed,TIME_LIMIT,10800.034976,1.961025,2621,86852.000000,85148.810251
pricing-n040-set01-m2-family-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,657.456715,0.000000,1,86852.000000,86852.000000
pricing-n040-set01-m3-family-base-n1-wzero-ng_dssr,FINISHED,1702.650909,0.000000,239,59495.000000,59495.000000
pricing-n040-set01-m3-family-base-n1-wzero-time_indexed,TIME_LIMIT,10800.059570,0.154395,13050,59495.000000,59403.142857
pricing-n040-set01-m3-family-base-n1-wzero-time_indexed_sri,FINISHED,4391.692486,0.000000,3,59495.000000,59495.000000
pricing-n040-set01-m4-family-base-n1-wzero-ng_dssr,TIME_LIMIT,10800.055207,0.400074,12438,46533.000000,46346.833333
pricing-n040-set01-m4-family-base-n1-wzero-time_indexed,TIME_LIMIT,10800.033242,1.087400,6017,46533.000000,46027.000000
pricing-n040-set01-m4-family-base-n1-wzero-time_indexed_sri,TIME_LIMIT,10809.144068,1.097908,2,46533.000000,46022.110301
pricing-n040-set01-m2-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,223.300089,0.000000,1,67730.000000,67730.000000
pricing-n040-set01-m2-family-base-n1-wnarrow-time_indexed,TIME_LIMIT,10800.059695,3.120202,2466,67730.000000,65616.686885
pricing-n040-set01-m2-family-base-n1-wnarrow-time_indexed_sri,TIME_LIMIT,10800.114520,0.347374,1,67730.000000,67494.723663
pricing-n040-set01-m3-family-base-n1-wnarrow-ng_dssr,FINISHED,881.189073,0.000000,75,40759.000000,40759.000000
pricing-n040-set01-m3-family-base-n1-wnarrow-time_indexed,TIME_LIMIT,10800.038466,0.440128,9049,40759.000000,40579.608392
pricing-n040-set01-m3-family-base-n1-wnarrow-time_indexed_sri,FINISHED,7269.503912,0.000000,3,40759.000000,40759.000000
pricing-n040-set01-m4-family-base-n1-wnarrow-ng_dssr,TIME_LIMIT,10800.053371,0.497940,12497,28291.000000,28150.127778
pricing-n040-set01-m4-family-base-n1-wnarrow-time_indexed,TIME_LIMIT,10800.037511,1.218907,6248,28291.000000,27946.158974
pricing-n040-set01-m4-family-base-n1-wnarrow-time_indexed_sri,FINISHED,3070.503259,0.000000,3,28291.000000,28291.000000
pricing-n040-set01-m2-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,953.407870,0.000000,1,39722.000000,39722.000000
pricing-n040-set01-m2-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.049086,6.228491,2371,39722.000000,37247.918861
pricing-n040-set01-m2-family-base-n1-wwide-time_indexed_sri,TIME_LIMIT,11000.403359,4.930907,1,39722.000000,37763.345257
pricing-n040-set01-m3-family-base-n1-wwide-ng_dssr,FINISHED,2489.745224,0.000000,70,17396.000000,17396.000000
pricing-n040-set01-m3-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.069105,5.433887,5268,17397.000000,16451.666667
pricing-n040-set01-m3-family-base-n1-wwide-time_indexed_sri,TIME_LIMIT,10815.319899,6.335659,1,17397.000000,16294.785454
pricing-n040-set01-m4-family-base-n1-wwide-ng_dssr,TIME_LIMIT,10800.048449,4.969512,1617,8815.000000,8376.937500
pricing-n040-set01-m4-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.051157,4.880318,5690,8815.000000,8384.800000
pricing-n040-set01-m4-family-base-n1-wwide-time_indexed_sri,TIME_LIMIT,10809.073768,3.770887,4,8815.000000,8482.596289
pricing-n040-set01-m2-family-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,434.008475,0.000000,1,779223.000000,779223.000000
pricing-n040-set01-m2-family-medium-n10-wzero-time_indexed,TIME_LIMIT,10800.266517,3.210802,433,779223.000000,754203.694444
pricing-n040-set01-m2-family-medium-n10-wzero-time_indexed_sri,TIME_LIMIT,10800.515784,1.334696,1,779223.000000,768822.741346
pricing-n040-set01-m3-family-medium-n10-wzero-ng_dssr,FINISHED,240.000618,0.000000,23,523488.000000,523488.000000
pricing-n040-set01-m3-family-medium-n10-wzero-time_indexed,FINISHED,1278.159846,0.000000,838,523488.000000,523488.000000
pricing-n040-set01-m3-family-medium-n10-wzero-time_indexed_sri,TIME_LIMIT,10800.059643,0.168404,1,523488.000000,522606.426731
pricing-n040-set01-m4-family-medium-n10-wzero-ng_dssr,TIME_LIMIT,10800.052478,1.017550,5680,412363.000000,408167.000000
pricing-n040-set01-m4-family-medium-n10-wzero-time_indexed,TIME_LIMIT,10800.033252,1.480686,3714,412363.000000,406257.200000
pricing-n040-set01-m4-family-medium-n10-wzero-time_indexed_sri,TIME_LIMIT,10800.211651,1.332015,2,412363.000000,406870.262628
pricing-n040-set01-m2-family-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,841.623556,0.000000,1,584399.000000,584399.000000
pricing-n040-set01-m2-family-medium-n10-wnarrow-time_indexed,TIME_LIMIT,10800.051415,5.648324,333,584952.000000,551912.014599
pricing-n040-set01-m2-family-medium-n10-wnarrow-time_indexed_sri,TIME_LIMIT,10800.248985,3.877424,1,584952.000000,562270.931113
pricing-n040-set01-m3-family-medium-n10-wnarrow-ng_dssr,FINISHED,224.011543,0.000000,13,335584.000000,335584.000000
pricing-n040-set01-m3-family-medium-n10-wnarrow-time_indexed,TIME_LIMIT,10800.032565,0.863055,4955,335584.000000,332687.726271
pricing-n040-set01-m3-family-medium-n10-wnarrow-time_indexed_sri,TIME_LIMIT,10800.741120,0.837155,1,335584.000000,332774.642600
pricing-n040-set01-m4-family-medium-n10-wnarrow-ng_dssr,TIME_LIMIT,10800.721188,2.322281,4045,232581.000000,227179.815789
pricing-n040-set01-m4-family-medium-n10-wnarrow-time_indexed,TIME_LIMIT,10800.173892,2.949881,3667,232581.000000,225720.137931
pricing-n040-set01-m4-family-medium-n10-wnarrow-time_indexed_sri,TIME_LIMIT,10800.956978,2.998620,2,232581.000000,225606.780557
pricing-n040-set01-m2-family-medium-n10-wwide-ng_dssr,FINISHED,5533.077503,0.000000,5,319990.000000,319990.000000
pricing-n040-set01-m2-family-medium-n10-wwide-time_indexed,TIME_LIMIT,10800.038303,10.291633,397,320489.000000,287505.447350
pricing-n040-set01-m2-family-medium-n10-wwide-time_indexed_sri,TIME_LIMIT,10800.679864,8.380041,1,320489.000000,293631.891976
pricing-n040-set01-m3-family-medium-n10-wwide-ng_dssr,ROOT_PROCESSED,125.380333,0.000000,1,130295.000000,130295.000000
pricing-n040-set01-m3-family-medium-n10-wwide-time_indexed,TIME_LIMIT,10800.306887,5.629986,3029,130680.000000,123322.734800
pricing-n040-set01-m3-family-medium-n10-wwide-time_indexed_sri,TIME_LIMIT,10817.882949,6.104656,1,130680.000000,122702.435828
pricing-n040-set01-m4-family-medium-n10-wwide-ng_dssr,TIME_LIMIT,10800.699169,4.092741,1737,69447.000000,66604.714286
pricing-n040-set01-m4-family-medium-n10-wwide-time_indexed,TIME_LIMIT,10800.442621,4.560792,5979,69447.000000,66279.666667
pricing-n040-set01-m4-family-medium-n10-wwide-time_indexed_sri,TIME_LIMIT,10801.134134,5.494281,2,69447.000000,65631.386839
pricing-n040-set01-m2-family-high-n20-wzero-ng_dssr,ROOT_PROCESSED,621.757595,0.000000,1,1752756.000000,1752756.000000
pricing-n040-set01-m2-family-high-n20-wzero-time_indexed,TIME_LIMIT,10800.055814,2.901810,201,1752756.000000,1701894.354628
pricing-n040-set01-m2-family-high-n20-wzero-time_indexed_sri,TIME_LIMIT,10800.051620,0.104708,1,1752756.000000,1750920.730909
pricing-n040-set01-m3-family-high-n20-wzero-ng_dssr,FINISHED,190.982280,0.000000,17,1194675.000000,1194675.000000
pricing-n040-set01-m3-family-high-n20-wzero-time_indexed,TIME_LIMIT,10800.040277,0.377223,2214,1194675.000000,1190168.412281
pricing-n040-set01-m3-family-high-n20-wzero-time_indexed_sri,TIME_LIMIT,10800.606844,0.264148,1,1194675.000000,1191519.285506
pricing-n040-set01-m4-family-high-n20-wzero-ng_dssr,TIME_LIMIT,10800.212068,0.778372,3048,935346.000000,928065.529412
pricing-n040-set01-m4-family-high-n20-wzero-time_indexed,TIME_LIMIT,10800.033641,1.308405,1503,935346.000000,923107.888889
pricing-n040-set01-m4-family-high-n20-wzero-time_indexed_sri,TIME_LIMIT,10800.192381,0.841229,2,935346.000000,927477.601646
pricing-n040-set01-m2-family-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,471.356270,0.000000,1,1357896.000000,1357896.000000
pricing-n040-set01-m2-family-high-n20-wnarrow-time_indexed,TIME_LIMIT,10800.032930,3.876315,208,1357896.000000,1305259.678982
pricing-n040-set01-m2-family-high-n20-wnarrow-time_indexed_sri,TIME_LIMIT,10800.068132,2.012952,1,1357896.000000,1330562.206239
pricing-n040-set01-m3-family-high-n20-wnarrow-ng_dssr,FINISHED,325.635211,0.000000,15,812746.000000,812746.000000
pricing-n040-set01-m3-family-high-n20-wnarrow-time_indexed,TIME_LIMIT,10800.036964,1.243705,1400,812746.000000,802637.833333
pricing-n040-set01-m3-family-high-n20-wnarrow-time_indexed_sri,TIME_LIMIT,10800.169802,0.322856,1,812746.000000,810122.000000
pricing-n040-set01-m4-family-high-n20-wnarrow-ng_dssr,TIME_LIMIT,10800.049317,2.254106,2418,570714.000000,557849.500000
pricing-n040-set01-m4-family-high-n20-wnarrow-time_indexed,TIME_LIMIT,10800.032452,2.986534,1494,570714.000000,553669.433333
pricing-n040-set01-m4-family-high-n20-wnarrow-time_indexed_sri,TIME_LIMIT,10800.212468,2.592776,2,570714.000000,555916.665802
pricing-n040-set01-m2-family-high-n20-wwide-ng_dssr,ROOT_PROCESSED,1435.782429,0.000000,1,811258.000000,811258.000000
pricing-n040-set01-m2-family-high-n20-wwide-time_indexed,TIME_LIMIT,10800.034437,8.850103,176,811258.000000,739460.827485
pricing-n040-set01-m2-family-high-n20-wwide-time_indexed_sri,TIME_LIMIT,10800.457024,7.080941,1,811258.000000,753813.303420
pricing-n040-set01-m3-family-high-n20-wwide-ng_dssr,FINISHED,3584.281054,0.000000,79,354884.000000,354884.000000
pricing-n040-set01-m3-family-high-n20-wwide-time_indexed,TIME_LIMIT,10800.033787,6.201044,940,354884.000000,332877.486231
pricing-n040-set01-m3-family-high-n20-wwide-time_indexed_sri,TIME_LIMIT,10800.093136,5.916810,1,354884.000000,333886.187512
pricing-n040-set01-m4-family-high-n20-wwide-ng_dssr,TIME_LIMIT,10800.046478,7.293210,873,188271.000000,174540.000000
pricing-n040-set01-m4-family-high-n20-wwide-time_indexed,TIME_LIMIT,10800.038180,8.246948,2099,188271.000000,172744.388942
pricing-n040-set01-m4-family-high-n20-wwide-time_indexed_sri,TIME_LIMIT,10800.234419,8.087377,2,188271.000000,173044.814071
pricing-n040-set02-m2-random-base-n1-wzero-ng_dssr,FINISHED,40.002827,0.000000,21,99275.000000,99275.000000
pricing-n040-set02-m2-random-base-n1-wzero-time_indexed,FINISHED,49.925754,0.000000,19,99275.000000,99275.000000
pricing-n040-set02-m2-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,64.708119,0.000000,1,99275.000000,99275.000000
pricing-n040-set02-m3-random-base-n1-wzero-ng_dssr,ROOT_PROCESSED,6.886357,0.000000,1,63788.000000,63788.000000
pricing-n040-set02-m3-random-base-n1-wzero-time_indexed,ROOT_PROCESSED,3.371852,0.000000,1,63788.000000,63788.000000
pricing-n040-set02-m3-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,3.264362,0.000000,1,63788.000000,63788.000000
pricing-n040-set02-m4-random-base-n1-wzero-ng_dssr,FINISHED,3.941181,0.000000,3,46825.000000,46825.000000
pricing-n040-set02-m4-random-base-n1-wzero-time_indexed,FINISHED,7.545613,0.000000,5,46825.000000,46825.000000
pricing-n040-set02-m4-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,2.350289,0.000000,1,46825.000000,46825.000000
pricing-n040-set02-m2-random-base-n1-wnarrow-ng_dssr,FINISHED,26.750079,0.000000,13,79247.000000,79247.000000
pricing-n040-set02-m2-random-base-n1-wnarrow-time_indexed,FINISHED,35.691293,0.000000,12,79247.000000,79247.000000
pricing-n040-set02-m2-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,33.814413,0.000000,1,79247.000000,79247.000000
pricing-n040-set02-m3-random-base-n1-wnarrow-ng_dssr,FINISHED,9.967612,0.000000,11,45111.000000,45111.000000
pricing-n040-set02-m3-random-base-n1-wnarrow-time_indexed,FINISHED,18.737671,0.000000,8,45111.000000,45111.000000
pricing-n040-set02-m3-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,7.068242,0.000000,1,45111.000000,45111.000000
pricing-n040-set02-m4-random-base-n1-wnarrow-ng_dssr,FINISHED,3.815503,0.000000,7,29672.000000,29672.000000
pricing-n040-set02-m4-random-base-n1-wnarrow-time_indexed,FINISHED,10.730376,0.000000,9,29672.000000,29672.000000
pricing-n040-set02-m4-random-base-n1-wnarrow-time_indexed_sri,FINISHED,8.511348,0.000000,3,29672.000000,29672.000000
pricing-n040-set02-m2-random-base-n1-wwide-ng_dssr,FINISHED,38.097359,0.000000,10,48229.000000,48229.000000
pricing-n040-set02-m2-random-base-n1-wwide-time_indexed,FINISHED,60.616408,0.000000,20,48229.000000,48229.000000
pricing-n040-set02-m2-random-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,23.208215,0.000000,1,48229.000000,48229.000000
pricing-n040-set02-m3-random-base-n1-wwide-ng_dssr,FINISHED,39.293082,0.000000,30,21108.000000,21108.000000
pricing-n040-set02-m3-random-base-n1-wwide-time_indexed,FINISHED,70.062085,0.000000,59,21108.000000,21108.000000
pricing-n040-set02-m3-random-base-n1-wwide-time_indexed_sri,FINISHED,40.764301,0.000000,5,21108.000000,21108.000000
pricing-n040-set02-m4-random-base-n1-wwide-ng_dssr,FINISHED,17.547635,0.000000,32,12272.000000,12272.000000
pricing-n040-set02-m4-random-base-n1-wwide-time_indexed,FINISHED,39.746986,0.000000,44,12272.000000,12272.000000
pricing-n040-set02-m4-random-base-n1-wwide-time_indexed_sri,FINISHED,25.168967,0.000000,9,12272.000000,12272.000000
pricing-n040-set02-m2-random-medium-n10-wzero-ng_dssr,FINISHED,50.175302,0.000000,3,831414.000000,831414.000000
pricing-n040-set02-m2-random-medium-n10-wzero-time_indexed,FINISHED,78.128886,0.000000,8,831414.000000,831414.000000
pricing-n040-set02-m2-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,67.070862,0.000000,1,831414.000000,831414.000000
pricing-n040-set02-m3-random-medium-n10-wzero-ng_dssr,FINISHED,29.788964,0.000000,9,536881.000000,536881.000000
pricing-n040-set02-m3-random-medium-n10-wzero-time_indexed,FINISHED,34.489830,0.000000,10,536881.000000,536881.000000
pricing-n040-set02-m3-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,30.188670,0.000000,1,536881.000000,536881.000000
pricing-n040-set02-m4-random-medium-n10-wzero-ng_dssr,FINISHED,89.829821,0.000000,54,396605.000000,396605.000000
pricing-n040-set02-m4-random-medium-n10-wzero-time_indexed,FINISHED,97.855562,0.000000,85,396605.000000,396605.000000
pricing-n040-set02-m4-random-medium-n10-wzero-time_indexed_sri,FINISHED,165.507772,0.000000,15,396605.000000,396605.000000
pricing-n040-set02-m2-random-medium-n10-wnarrow-ng_dssr,FINISHED,69.452836,0.000000,17,636190.000000,636190.000000
pricing-n040-set02-m2-random-medium-n10-wnarrow-time_indexed,FINISHED,62.357668,0.000000,11,636190.000000,636190.000000
pricing-n040-set02-m2-random-medium-n10-wnarrow-time_indexed_sri,FINISHED,133.981372,0.000000,3,636190.000000,636190.000000
pricing-n040-set02-m3-random-medium-n10-wnarrow-ng_dssr,FINISHED,32.100184,0.000000,14,353010.000000,353010.000000
pricing-n040-set02-m3-random-medium-n10-wnarrow-time_indexed,FINISHED,41.707004,0.000000,24,353010.000000,353010.000000
pricing-n040-set02-m3-random-medium-n10-wnarrow-time_indexed_sri,FINISHED,71.477803,0.000000,5,353010.000000,353010.000000
pricing-n040-set02-m4-random-medium-n10-wnarrow-ng_dssr,FINISHED,35.036638,0.000000,20,228772.000000,228772.000000
pricing-n040-set02-m4-random-medium-n10-wnarrow-time_indexed,FINISHED,36.194961,0.000000,24,228772.000000,228772.000000
pricing-n040-set02-m4-random-medium-n10-wnarrow-time_indexed_sri,FINISHED,44.162614,0.000000,7,228772.000000,228772.000000
pricing-n040-set02-m2-random-medium-n10-wwide-ng_dssr,FINISHED,70.549854,0.000000,12,369727.000000,369727.000000
pricing-n040-set02-m2-random-medium-n10-wwide-time_indexed,FINISHED,88.516052,0.000000,15,369727.000000,369727.000000
pricing-n040-set02-m2-random-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,84.885804,0.000000,1,369727.000000,369727.000000
pricing-n040-set02-m3-random-medium-n10-wwide-ng_dssr,FINISHED,78.451977,0.000000,42,156262.000000,156262.000000
pricing-n040-set02-m3-random-medium-n10-wwide-time_indexed,FINISHED,150.223525,0.000000,93,156262.000000,156262.000000
pricing-n040-set02-m3-random-medium-n10-wwide-time_indexed_sri,FINISHED,220.725629,0.000000,7,156262.000000,156262.000000
pricing-n040-set02-m4-random-medium-n10-wwide-ng_dssr,FINISHED,84.934022,0.000000,30,103959.000000,103959.000000
pricing-n040-set02-m4-random-medium-n10-wwide-time_indexed,FINISHED,57.888856,0.000000,47,103959.000000,103959.000000
pricing-n040-set02-m4-random-medium-n10-wwide-time_indexed_sri,FINISHED,130.738706,0.000000,10,103959.000000,103959.000000
pricing-n040-set02-m2-random-high-n20-wzero-ng_dssr,FINISHED,95.211735,0.000000,8,1925793.000000,1925793.000000
pricing-n040-set02-m2-random-high-n20-wzero-time_indexed,FINISHED,199.413767,0.000000,16,1925793.000000,1925793.000000
pricing-n040-set02-m2-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,120.596784,0.000000,1,1925793.000000,1925793.000000
pricing-n040-set02-m3-random-high-n20-wzero-ng_dssr,FINISHED,88.381658,0.000000,28,1238305.000000,1238305.000000
pricing-n040-set02-m3-random-high-n20-wzero-time_indexed,FINISHED,127.806432,0.000000,30,1238305.000000,1238305.000000
pricing-n040-set02-m3-random-high-n20-wzero-time_indexed_sri,FINISHED,214.866107,0.000000,5,1238305.000000,1238305.000000
pricing-n040-set02-m4-random-high-n20-wzero-ng_dssr,FINISHED,36.036405,0.000000,11,902277.000000,902277.000000
pricing-n040-set02-m4-random-high-n20-wzero-time_indexed,FINISHED,30.668506,0.000000,8,902277.000000,902277.000000
pricing-n040-set02-m4-random-high-n20-wzero-time_indexed_sri,FINISHED,46.788310,0.000000,3,902277.000000,902277.000000
pricing-n040-set02-m2-random-high-n20-wnarrow-ng_dssr,FINISHED,116.090688,0.000000,13,1520743.000000,1520743.000000
pricing-n040-set02-m2-random-high-n20-wnarrow-time_indexed,FINISHED,144.026277,0.000000,10,1520743.000000,1520743.000000
pricing-n040-set02-m2-random-high-n20-wnarrow-time_indexed_sri,FINISHED,184.193980,0.000000,3,1520743.000000,1520743.000000
pricing-n040-set02-m3-random-high-n20-wnarrow-ng_dssr,FINISHED,62.976474,0.000000,20,857984.000000,857984.000000
pricing-n040-set02-m3-random-high-n20-wnarrow-time_indexed,FINISHED,69.238564,0.000000,15,857984.000000,857984.000000
pricing-n040-set02-m3-random-high-n20-wnarrow-time_indexed_sri,FINISHED,93.307212,0.000000,3,857984.000000,857984.000000
pricing-n040-set02-m4-random-high-n20-wnarrow-ng_dssr,FINISHED,45.901844,0.000000,21,549710.000000,549710.000000
pricing-n040-set02-m4-random-high-n20-wnarrow-time_indexed,FINISHED,45.015499,0.000000,17,549710.000000,549710.000000
pricing-n040-set02-m4-random-high-n20-wnarrow-time_indexed_sri,FINISHED,60.400714,0.000000,5,549710.000000,549710.000000
pricing-n040-set02-m2-random-high-n20-wwide-ng_dssr,FINISHED,112.166788,0.000000,11,908732.000000,908732.000000
pricing-n040-set02-m2-random-high-n20-wwide-time_indexed,FINISHED,180.670341,0.000000,16,908732.000000,908732.000000
pricing-n040-set02-m2-random-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,148.291459,0.000000,1,908732.000000,908732.000000
pricing-n040-set02-m3-random-high-n20-wwide-ng_dssr,FINISHED,101.226069,0.000000,28,391081.000000,391081.000000
pricing-n040-set02-m3-random-high-n20-wwide-time_indexed,FINISHED,342.061731,0.000000,74,391081.000000,391081.000000
pricing-n040-set02-m3-random-high-n20-wwide-time_indexed_sri,FINISHED,477.130443,0.000000,10,391081.000000,391081.000000
pricing-n040-set02-m4-random-high-n20-wwide-ng_dssr,FINISHED,106.063191,0.000000,26,231885.000000,231885.000000
pricing-n040-set02-m4-random-high-n20-wwide-time_indexed,FINISHED,62.432275,0.000000,26,231885.000000,231885.000000
pricing-n040-set02-m4-random-high-n20-wwide-time_indexed_sri,FINISHED,101.409253,0.000000,5,231885.000000,231885.000000
pricing-n040-set02-m2-family-base-n1-wzero-ng_dssr,ROOT_PROCESSED,832.177995,0.000000,1,82351.000000,82351.000000
pricing-n040-set02-m2-family-base-n1-wzero-time_indexed,TIME_LIMIT,10800.035658,3.480270,1865,82351.000000,79484.962500
pricing-n040-set02-m2-family-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,4634.788760,0.000000,1,82351.000000,82351.000000
pricing-n040-set02-m3-family-base-n1-wzero-ng_dssr,ROOT_PROCESSED,6.859454,0.000000,1,46819.000000,46819.000000
pricing-n040-set02-m3-family-base-n1-wzero-time_indexed,FINISHED,47.966542,0.000000,30,46819.000000,46819.000000
pricing-n040-set02-m3-family-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,16.216463,0.000000,1,46819.000000,46819.000000
pricing-n040-set02-m4-family-base-n1-wzero-ng_dssr,TIME_LIMIT,10800.223764,1.830439,10827,33858.000000,33238.250000
pricing-n040-set02-m4-family-base-n1-wzero-time_indexed,TIME_LIMIT,10800.048914,2.687326,8677,33858.000000,32948.125000
pricing-n040-set02-m4-family-base-n1-wzero-time_indexed_sri,TIME_LIMIT,10800.846090,2.647468,2,33858.000000,32961.620393
