taskSetId	size	caseIndex	machines	setupType	scaleLevel	nominalScale	windowLevel	windowMinimum	windowMaximum	windowFingerprint	instance	sourceFile	averageProcessing
n020-set03	20	3	3	random	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/random/medium-heterogeneous/zero/m3.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	4	random	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/random/medium-heterogeneous/zero/m4.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	2	random	medium	10	narrow	800	1200	3646286aca4ac2d2a1b474ec1937a5fb83a3d6130f3c445abc3a597169db5900	data/n020-set03/random/medium-heterogeneous/narrow/m2.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	3	random	medium	10	narrow	800	1200	3646286aca4ac2d2a1b474ec1937a5fb83a3d6130f3c445abc3a597169db5900	data/n020-set03/random/medium-heterogeneous/narrow/m3.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	4	random	medium	10	narrow	800	1200	3646286aca4ac2d2a1b474ec1937a5fb83a3d6130f3c445abc3a597169db5900	data/n020-set03/random/medium-heterogeneous/narrow/m4.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	2	random	medium	10	wide	2800	3200	73039952ead3ae9a8e2311f64bad0452ef4d6292478199a4c01d9adfc303e957	data/n020-set03/random/medium-heterogeneous/wide/m2.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	3	random	medium	10	wide	2800	3200	73039952ead3ae9a8e2311f64bad0452ef4d6292478199a4c01d9adfc303e957	data/n020-set03/random/medium-heterogeneous/wide/m3.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	4	random	medium	10	wide	2800	3200	73039952ead3ae9a8e2311f64bad0452ef4d6292478199a4c01d9adfc303e957	data/n020-set03/random/medium-heterogeneous/wide/m4.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	2	random	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/random/high-heterogeneous/zero/m2.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	3	random	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/random/high-heterogeneous/zero/m3.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	4	random	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/random/high-heterogeneous/zero/m4.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	2	random	high	20	narrow	1600	2400	f2faf8f9c14b9983642cd475ae124661f7be48601f81c9c3b02e39b7c714f10e	data/n020-set03/random/high-heterogeneous/narrow/m2.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	3	random	high	20	narrow	1600	2400	f2faf8f9c14b9983642cd475ae124661f7be48601f81c9c3b02e39b7c714f10e	data/n020-set03/random/high-heterogeneous/narrow/m3.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	4	random	high	20	narrow	1600	2400	f2faf8f9c14b9983642cd475ae124661f7be48601f81c9c3b02e39b7c714f10e	data/n020-set03/random/high-heterogeneous/narrow/m4.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	2	random	high	20	wide	5600	6400	a1d076e7d3214cf5c7aed5f57b9767bf2a14aa3e2e2cd2a30bb1ea5785acfed8	data/n020-set03/random/high-heterogeneous/wide/m2.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	3	random	high	20	wide	5600	6400	a1d076e7d3214cf5c7aed5f57b9767bf2a14aa3e2e2cd2a30bb1ea5785acfed8	data/n020-set03/random/high-heterogeneous/wide/m3.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	4	random	high	20	wide	5600	6400	a1d076e7d3214cf5c7aed5f57b9767bf2a14aa3e2e2cd2a30bb1ea5785acfed8	data/n020-set03/random/high-heterogeneous/wide/m4.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	2	family	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/base/zero/m2.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	3	family	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/base/zero/m3.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	4	family	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/base/zero/m4.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	2	family	base	1	narrow	80	120	531235ea91fc5a58d0e0e122337387dcc28cc72dddb323406f419da5d198353c	data/n020-set03/family/base/narrow/m2.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	3	family	base	1	narrow	80	120	531235ea91fc5a58d0e0e122337387dcc28cc72dddb323406f419da5d198353c	data/n020-set03/family/base/narrow/m3.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	4	family	base	1	narrow	80	120	531235ea91fc5a58d0e0e122337387dcc28cc72dddb323406f419da5d198353c	data/n020-set03/family/base/narrow/m4.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	2	family	base	1	wide	280	320	2f3ecce6a9825e33ac27c35cb222a0ed13093ad200f9ba93a687b3000ede0a3e	data/n020-set03/family/base/wide/m2.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	3	family	base	1	wide	280	320	2f3ecce6a9825e33ac27c35cb222a0ed13093ad200f9ba93a687b3000ede0a3e	data/n020-set03/family/base/wide/m3.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	4	family	base	1	wide	280	320	2f3ecce6a9825e33ac27c35cb222a0ed13093ad200f9ba93a687b3000ede0a3e	data/n020-set03/family/base/wide/m4.dat	data/40-1/wet040_018.dat	50.050000000
n020-set03	20	3	2	family	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/medium-heterogeneous/zero/m2.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	3	family	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/medium-heterogeneous/zero/m3.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	4	family	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/medium-heterogeneous/zero/m4.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	2	family	medium	10	narrow	800	1200	3646286aca4ac2d2a1b474ec1937a5fb83a3d6130f3c445abc3a597169db5900	data/n020-set03/family/medium-heterogeneous/narrow/m2.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	3	family	medium	10	narrow	800	1200	3646286aca4ac2d2a1b474ec1937a5fb83a3d6130f3c445abc3a597169db5900	data/n020-set03/family/medium-heterogeneous/narrow/m3.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	4	family	medium	10	narrow	800	1200	3646286aca4ac2d2a1b474ec1937a5fb83a3d6130f3c445abc3a597169db5900	data/n020-set03/family/medium-heterogeneous/narrow/m4.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	2	family	medium	10	wide	2800	3200	73039952ead3ae9a8e2311f64bad0452ef4d6292478199a4c01d9adfc303e957	data/n020-set03/family/medium-heterogeneous/wide/m2.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	3	family	medium	10	wide	2800	3200	73039952ead3ae9a8e2311f64bad0452ef4d6292478199a4c01d9adfc303e957	data/n020-set03/family/medium-heterogeneous/wide/m3.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	4	family	medium	10	wide	2800	3200	73039952ead3ae9a8e2311f64bad0452ef4d6292478199a4c01d9adfc303e957	data/n020-set03/family/medium-heterogeneous/wide/m4.dat	data/40-1/wet040_018.dat	476.500000000
n020-set03	20	3	2	family	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/high-heterogeneous/zero/m2.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	3	family	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/high-heterogeneous/zero/m3.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	4	family	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set03/family/high-heterogeneous/zero/m4.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	2	family	high	20	narrow	1600	2400	f2faf8f9c14b9983642cd475ae124661f7be48601f81c9c3b02e39b7c714f10e	data/n020-set03/family/high-heterogeneous/narrow/m2.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	3	family	high	20	narrow	1600	2400	f2faf8f9c14b9983642cd475ae124661f7be48601f81c9c3b02e39b7c714f10e	data/n020-set03/family/high-heterogeneous/narrow/m3.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	4	family	high	20	narrow	1600	2400	f2faf8f9c14b9983642cd475ae124661f7be48601f81c9c3b02e39b7c714f10e	data/n020-set03/family/high-heterogeneous/narrow/m4.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	2	family	high	20	wide	5600	6400	a1d076e7d3214cf5c7aed5f57b9767bf2a14aa3e2e2cd2a30bb1ea5785acfed8	data/n020-set03/family/high-heterogeneous/wide/m2.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	3	family	high	20	wide	5600	6400	a1d076e7d3214cf5c7aed5f57b9767bf2a14aa3e2e2cd2a30bb1ea5785acfed8	data/n020-set03/family/high-heterogeneous/wide/m3.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set03	20	3	4	family	high	20	wide	5600	6400	a1d076e7d3214cf5c7aed5f57b9767bf2a14aa3e2e2cd2a30bb1ea5785acfed8	data/n020-set03/family/high-heterogeneous/wide/m4.dat	data/40-1/wet040_018.dat	1062.050000000
n020-set04	20	4	2	random	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/base/zero/m2.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	3	random	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/base/zero/m3.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	4	random	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/base/zero/m4.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	2	random	base	1	narrow	80	120	637fc961ed1f2a8c7a26e4e3c99d48fb1082d249be69e1fcbf59bebec11563bd	data/n020-set04/random/base/narrow/m2.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	3	random	base	1	narrow	80	120	637fc961ed1f2a8c7a26e4e3c99d48fb1082d249be69e1fcbf59bebec11563bd	data/n020-set04/random/base/narrow/m3.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	4	random	base	1	narrow	80	120	637fc961ed1f2a8c7a26e4e3c99d48fb1082d249be69e1fcbf59bebec11563bd	data/n020-set04/random/base/narrow/m4.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	2	random	base	1	wide	280	320	af8cea8f91fe76a028ba6105af24cb2055762af02a022c6b9af833fb0ae55848	data/n020-set04/random/base/wide/m2.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	3	random	base	1	wide	280	320	af8cea8f91fe76a028ba6105af24cb2055762af02a022c6b9af833fb0ae55848	data/n020-set04/random/base/wide/m3.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	4	random	base	1	wide	280	320	af8cea8f91fe76a028ba6105af24cb2055762af02a022c6b9af833fb0ae55848	data/n020-set04/random/base/wide/m4.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	2	random	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/medium-heterogeneous/zero/m2.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	3	random	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/medium-heterogeneous/zero/m3.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	4	random	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/medium-heterogeneous/zero/m4.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	2	random	medium	10	narrow	800	1200	0541697b5baa8c5364eb8907de08ebdbfb61361f396b7303371b4fcd5102f723	data/n020-set04/random/medium-heterogeneous/narrow/m2.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	3	random	medium	10	narrow	800	1200	0541697b5baa8c5364eb8907de08ebdbfb61361f396b7303371b4fcd5102f723	data/n020-set04/random/medium-heterogeneous/narrow/m3.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	4	random	medium	10	narrow	800	1200	0541697b5baa8c5364eb8907de08ebdbfb61361f396b7303371b4fcd5102f723	data/n020-set04/random/medium-heterogeneous/narrow/m4.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	2	random	medium	10	wide	2800	3200	566eba3d14360af28ca46ab0d5286e1ad32b7ca9941b721d53ade6eec8d7d6df	data/n020-set04/random/medium-heterogeneous/wide/m2.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	3	random	medium	10	wide	2800	3200	566eba3d14360af28ca46ab0d5286e1ad32b7ca9941b721d53ade6eec8d7d6df	data/n020-set04/random/medium-heterogeneous/wide/m3.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	4	random	medium	10	wide	2800	3200	566eba3d14360af28ca46ab0d5286e1ad32b7ca9941b721d53ade6eec8d7d6df	data/n020-set04/random/medium-heterogeneous/wide/m4.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	2	random	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/high-heterogeneous/zero/m2.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	3	random	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/high-heterogeneous/zero/m3.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	4	random	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/random/high-heterogeneous/zero/m4.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	2	random	high	20	narrow	1600	2400	b39fee5e6947f9d71c3ce2a863f2f586b0db0b4f6e03fc716c9ecd1e15e35229	data/n020-set04/random/high-heterogeneous/narrow/m2.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	3	random	high	20	narrow	1600	2400	b39fee5e6947f9d71c3ce2a863f2f586b0db0b4f6e03fc716c9ecd1e15e35229	data/n020-set04/random/high-heterogeneous/narrow/m3.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	4	random	high	20	narrow	1600	2400	b39fee5e6947f9d71c3ce2a863f2f586b0db0b4f6e03fc716c9ecd1e15e35229	data/n020-set04/random/high-heterogeneous/narrow/m4.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	2	random	high	20	wide	5600	6400	8a187a746da63e2e3fc9c6fc745ff54a4df26abba1c6eef053040960137b258b	data/n020-set04/random/high-heterogeneous/wide/m2.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	3	random	high	20	wide	5600	6400	8a187a746da63e2e3fc9c6fc745ff54a4df26abba1c6eef053040960137b258b	data/n020-set04/random/high-heterogeneous/wide/m3.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	4	random	high	20	wide	5600	6400	8a187a746da63e2e3fc9c6fc745ff54a4df26abba1c6eef053040960137b258b	data/n020-set04/random/high-heterogeneous/wide/m4.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	2	family	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/base/zero/m2.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	3	family	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/base/zero/m3.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	4	family	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/base/zero/m4.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	2	family	base	1	narrow	80	120	637fc961ed1f2a8c7a26e4e3c99d48fb1082d249be69e1fcbf59bebec11563bd	data/n020-set04/family/base/narrow/m2.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	3	family	base	1	narrow	80	120	637fc961ed1f2a8c7a26e4e3c99d48fb1082d249be69e1fcbf59bebec11563bd	data/n020-set04/family/base/narrow/m3.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	4	family	base	1	narrow	80	120	637fc961ed1f2a8c7a26e4e3c99d48fb1082d249be69e1fcbf59bebec11563bd	data/n020-set04/family/base/narrow/m4.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	2	family	base	1	wide	280	320	af8cea8f91fe76a028ba6105af24cb2055762af02a022c6b9af833fb0ae55848	data/n020-set04/family/base/wide/m2.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	3	family	base	1	wide	280	320	af8cea8f91fe76a028ba6105af24cb2055762af02a022c6b9af833fb0ae55848	data/n020-set04/family/base/wide/m3.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	4	family	base	1	wide	280	320	af8cea8f91fe76a028ba6105af24cb2055762af02a022c6b9af833fb0ae55848	data/n020-set04/family/base/wide/m4.dat	data/40-1/wet040_012.dat	41.250000000
n020-set04	20	4	2	family	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/medium-heterogeneous/zero/m2.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	3	family	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/medium-heterogeneous/zero/m3.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	4	family	medium	10	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/medium-heterogeneous/zero/m4.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	2	family	medium	10	narrow	800	1200	0541697b5baa8c5364eb8907de08ebdbfb61361f396b7303371b4fcd5102f723	data/n020-set04/family/medium-heterogeneous/narrow/m2.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	3	family	medium	10	narrow	800	1200	0541697b5baa8c5364eb8907de08ebdbfb61361f396b7303371b4fcd5102f723	data/n020-set04/family/medium-heterogeneous/narrow/m3.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	4	family	medium	10	narrow	800	1200	0541697b5baa8c5364eb8907de08ebdbfb61361f396b7303371b4fcd5102f723	data/n020-set04/family/medium-heterogeneous/narrow/m4.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	2	family	medium	10	wide	2800	3200	566eba3d14360af28ca46ab0d5286e1ad32b7ca9941b721d53ade6eec8d7d6df	data/n020-set04/family/medium-heterogeneous/wide/m2.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	3	family	medium	10	wide	2800	3200	566eba3d14360af28ca46ab0d5286e1ad32b7ca9941b721d53ade6eec8d7d6df	data/n020-set04/family/medium-heterogeneous/wide/m3.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	4	family	medium	10	wide	2800	3200	566eba3d14360af28ca46ab0d5286e1ad32b7ca9941b721d53ade6eec8d7d6df	data/n020-set04/family/medium-heterogeneous/wide/m4.dat	data/40-1/wet040_012.dat	399.350000000
n020-set04	20	4	2	family	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/high-heterogeneous/zero/m2.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	3	family	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/high-heterogeneous/zero/m3.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	4	family	high	20	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set04/family/high-heterogeneous/zero/m4.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	2	family	high	20	narrow	1600	2400	b39fee5e6947f9d71c3ce2a863f2f586b0db0b4f6e03fc716c9ecd1e15e35229	data/n020-set04/family/high-heterogeneous/narrow/m2.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	3	family	high	20	narrow	1600	2400	b39fee5e6947f9d71c3ce2a863f2f586b0db0b4f6e03fc716c9ecd1e15e35229	data/n020-set04/family/high-heterogeneous/narrow/m3.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	4	family	high	20	narrow	1600	2400	b39fee5e6947f9d71c3ce2a863f2f586b0db0b4f6e03fc716c9ecd1e15e35229	data/n020-set04/family/high-heterogeneous/narrow/m4.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	2	family	high	20	wide	5600	6400	8a187a746da63e2e3fc9c6fc745ff54a4df26abba1c6eef053040960137b258b	data/n020-set04/family/high-heterogeneous/wide/m2.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	3	family	high	20	wide	5600	6400	8a187a746da63e2e3fc9c6fc745ff54a4df26abba1c6eef053040960137b258b	data/n020-set04/family/high-heterogeneous/wide/m3.dat	data/40-1/wet040_012.dat	825.950000000
n020-set04	20	4	4	family	high	20	wide	5600	6400	8a187a746da63e2e3fc9c6fc745ff54a4df26abba1c6eef053040960137b258b	data/n020-set04/family/high-heterogeneous/wide/m4.dat	data/40-1/wet040_012.dat	825.950000000
n020-set05	20	5	2	random	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set05/random/base/zero/m2.dat	data/40-1/wet040_039.dat	53.150000000
n020-set05	20	5	3	random	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set05/random/base/zero/m3.dat	data/40-1/wet040_039.dat	53.150000000
n020-set05	20	5	4	random	base	1	zero	0	0	7880234de4d2ae8b9588ff43efd3d7d70dc7d113e9dad65b32f5cd751bbc7bb1	data/n020-set05/random/base/zero/m4.dat	data/40-1/wet040_039.dat	53.150000000
n020-set05	20	5	2	random	base	1	narrow	80	120	cfb468887e376b0729996de23c20c7615c7c9632a751e29f4b70fa9725c0d5da	data/n020-set05/random/base/narrow/m2.dat	data/40-1/wet040_039.dat	53.150000000
n020-set05	20	5	3	random	base	1	narrow	80	120	cfb468887e376b0729996de23c20c7615c7c9632a751e29f4b70fa9725c0d5da	data/n020-set05/random/base/narrow/m3.dat	data/40-1/wet040_039.dat	53.150000000
n020-set05	20	5	4	random	base	1	narrow	80	120	cfb468887e376b0729996de23c20c7615c7c9632a751e29f4b70fa9725c0d5da	data/n020-set05/random/base/narrow/m4.dat	data/40-1/wet040_039.dat	53.150000000
n020-set05	20	5	2	random	base	1	wide	280	320	0442095b5f96dd3a259f7555b1c1535c38e86de0f16b8edbf1985e1ba583d846	data/n020-set05/random/base/wide/m2.dat	data/40-1/wet040_039.dat	53.150000000
n020-set05	20	5	3	random	base	1	wide	280	320	0442095b5f96dd3a259f7555b1c1535c38e86de0f16b8edbf1985e1ba583d846	data/n020-set05/random/base/wide/m3.dat	data/40-1/wet040_039.dat	53.150000000
