taskSetId	setupType	scaleLevel	windowLevel	nominalScale	machines	instance	targetMean	actualMean	meanError	cap	maximum	triangleViolations	floydChangedArcs	withinMean	betweenMean	bodySha256
n020-set03	random	base	zero	1	4	instances/data/n020-set03/random/base/zero/m4.dat	25.025000000	25.023684211	-0.001315789	50	47	0	0	NaN	NaN	7505e596206431689b22290d874c94c79b6c32a34768036a6c7adbfc24eb346f
n020-set03	random	base	narrow	1	2	instances/data/n020-set03/random/base/narrow/m2.dat	25.025000000	25.023684211	-0.001315789	50	47	0	0	NaN	NaN	9e5b843f2ab5e0d7225a7a9edfd7492be4128a6d09fb4e4d5d0be1c5e148e78f
n020-set03	random	base	narrow	1	3	instances/data/n020-set03/random/base/narrow/m3.dat	25.025000000	25.023684211	-0.001315789	50	47	0	0	NaN	NaN	9e5b843f2ab5e0d7225a7a9edfd7492be4128a6d09fb4e4d5d0be1c5e148e78f
n020-set03	random	base	narrow	1	4	instances/data/n020-set03/random/base/narrow/m4.dat	25.025000000	25.023684211	-0.001315789	50	47	0	0	NaN	NaN	9e5b843f2ab5e0d7225a7a9edfd7492be4128a6d09fb4e4d5d0be1c5e148e78f
n020-set03	random	base	wide	1	2	instances/data/n020-set03/random/base/wide/m2.dat	25.025000000	25.023684211	-0.001315789	50	47	0	0	NaN	NaN	90c30ed357e630c93d14fb138a07d6f53f7ba1380e9f923ef5940c5aef2f7382
n020-set03	random	base	wide	1	3	instances/data/n020-set03/random/base/wide/m3.dat	25.025000000	25.023684211	-0.001315789	50	47	0	0	NaN	NaN	90c30ed357e630c93d14fb138a07d6f53f7ba1380e9f923ef5940c5aef2f7382
n020-set03	random	base	wide	1	4	instances/data/n020-set03/random/base/wide/m4.dat	25.025000000	25.023684211	-0.001315789	50	47	0	0	NaN	NaN	90c30ed357e630c93d14fb138a07d6f53f7ba1380e9f923ef5940c5aef2f7382
n020-set03	random	medium	zero	10	2	instances/data/n020-set03/random/medium-heterogeneous/zero/m2.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	6cf651562f625ec6f2e43ba9407857ab601e445ddc99a490097bc77aaec1c9d8
n020-set03	random	medium	zero	10	3	instances/data/n020-set03/random/medium-heterogeneous/zero/m3.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	6cf651562f625ec6f2e43ba9407857ab601e445ddc99a490097bc77aaec1c9d8
n020-set03	random	medium	zero	10	4	instances/data/n020-set03/random/medium-heterogeneous/zero/m4.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	6cf651562f625ec6f2e43ba9407857ab601e445ddc99a490097bc77aaec1c9d8
n020-set03	random	medium	narrow	10	2	instances/data/n020-set03/random/medium-heterogeneous/narrow/m2.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	4da33905672e0873c7be4a4ea0f2a8fde61b38c87fe18135ebc801bf206e50bd
n020-set03	random	medium	narrow	10	3	instances/data/n020-set03/random/medium-heterogeneous/narrow/m3.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	4da33905672e0873c7be4a4ea0f2a8fde61b38c87fe18135ebc801bf206e50bd
n020-set03	random	medium	narrow	10	4	instances/data/n020-set03/random/medium-heterogeneous/narrow/m4.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	4da33905672e0873c7be4a4ea0f2a8fde61b38c87fe18135ebc801bf206e50bd
n020-set03	random	medium	wide	10	2	instances/data/n020-set03/random/medium-heterogeneous/wide/m2.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	1c4af49e0a1c182d056622f82ca5e6232852f2375b6b337407afe56d1e5ee1cb
n020-set03	random	medium	wide	10	3	instances/data/n020-set03/random/medium-heterogeneous/wide/m3.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	1c4af49e0a1c182d056622f82ca5e6232852f2375b6b337407afe56d1e5ee1cb
n020-set03	random	medium	wide	10	4	instances/data/n020-set03/random/medium-heterogeneous/wide/m4.dat	238.250000000	238.771052632	0.521052632	476	448	0	0	NaN	NaN	1c4af49e0a1c182d056622f82ca5e6232852f2375b6b337407afe56d1e5ee1cb
n020-set03	random	high	zero	20	2	instances/data/n020-set03/random/high-heterogeneous/zero/m2.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	8cdae20e7f6d837a91b9ee72c0ba4a778b2c093d27e2a54208e32e38e992c393
n020-set03	random	high	zero	20	3	instances/data/n020-set03/random/high-heterogeneous/zero/m3.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	8cdae20e7f6d837a91b9ee72c0ba4a778b2c093d27e2a54208e32e38e992c393
n020-set03	random	high	zero	20	4	instances/data/n020-set03/random/high-heterogeneous/zero/m4.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	8cdae20e7f6d837a91b9ee72c0ba4a778b2c093d27e2a54208e32e38e992c393
n020-set03	random	high	narrow	20	2	instances/data/n020-set03/random/high-heterogeneous/narrow/m2.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	193fc31d3cade95c94448459017d3a9c803898a35567d8d46a6a7cb3d33c6ce1
n020-set03	random	high	narrow	20	3	instances/data/n020-set03/random/high-heterogeneous/narrow/m3.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	193fc31d3cade95c94448459017d3a9c803898a35567d8d46a6a7cb3d33c6ce1
n020-set03	random	high	narrow	20	4	instances/data/n020-set03/random/high-heterogeneous/narrow/m4.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	193fc31d3cade95c94448459017d3a9c803898a35567d8d46a6a7cb3d33c6ce1
n020-set03	random	high	wide	20	2	instances/data/n020-set03/random/high-heterogeneous/wide/m2.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	df9695aba3c96bb04660f8107d532810f447a74021091bf2aa0b534ff7e91a9f
n020-set03	random	high	wide	20	3	instances/data/n020-set03/random/high-heterogeneous/wide/m3.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	df9695aba3c96bb04660f8107d532810f447a74021091bf2aa0b534ff7e91a9f
n020-set03	random	high	wide	20	4	instances/data/n020-set03/random/high-heterogeneous/wide/m4.dat	531.025000000	531.500000000	0.475000000	1062	998	0	0	NaN	NaN	df9695aba3c96bb04660f8107d532810f447a74021091bf2aa0b534ff7e91a9f
n020-set03	family	base	zero	1	2	instances/data/n020-set03/family/base/zero/m2.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	6001ed07888f9ea7d6d4e842535efeb4d52f53ee245dea6c6426e90f82eadcb1
n020-set03	family	base	zero	1	3	instances/data/n020-set03/family/base/zero/m3.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	6001ed07888f9ea7d6d4e842535efeb4d52f53ee245dea6c6426e90f82eadcb1
n020-set03	family	base	zero	1	4	instances/data/n020-set03/family/base/zero/m4.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	6001ed07888f9ea7d6d4e842535efeb4d52f53ee245dea6c6426e90f82eadcb1
n020-set03	family	base	narrow	1	2	instances/data/n020-set03/family/base/narrow/m2.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	1959d9acc0d75fa9c92f11d1c0a2f3607e3022ed0257e5c2a36153dc2450ebf4
n020-set03	family	base	narrow	1	3	instances/data/n020-set03/family/base/narrow/m3.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	1959d9acc0d75fa9c92f11d1c0a2f3607e3022ed0257e5c2a36153dc2450ebf4
n020-set03	family	base	narrow	1	4	instances/data/n020-set03/family/base/narrow/m4.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	1959d9acc0d75fa9c92f11d1c0a2f3607e3022ed0257e5c2a36153dc2450ebf4
n020-set03	family	base	wide	1	2	instances/data/n020-set03/family/base/wide/m2.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	12c045f43bbfe0bebb9738e87acb0483243b51dfb52cdf37554b05954abc08ce
n020-set03	family	base	wide	1	3	instances/data/n020-set03/family/base/wide/m3.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	12c045f43bbfe0bebb9738e87acb0483243b51dfb52cdf37554b05954abc08ce
n020-set03	family	base	wide	1	4	instances/data/n020-set03/family/base/wide/m4.dat	25.025000000	25.023684211	-0.001315789	50	38	0	0	6.692982456	32.879699248	12c045f43bbfe0bebb9738e87acb0483243b51dfb52cdf37554b05954abc08ce
n020-set03	family	medium	zero	10	2	instances/data/n020-set03/family/medium-heterogeneous/zero/m2.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	854ba9517db127251ab229a58fedc35207d78365db76a53965216bcf9e36d289
n020-set03	family	medium	zero	10	3	instances/data/n020-set03/family/medium-heterogeneous/zero/m3.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	854ba9517db127251ab229a58fedc35207d78365db76a53965216bcf9e36d289
n020-set03	family	medium	zero	10	4	instances/data/n020-set03/family/medium-heterogeneous/zero/m4.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	854ba9517db127251ab229a58fedc35207d78365db76a53965216bcf9e36d289
n020-set03	family	medium	narrow	10	2	instances/data/n020-set03/family/medium-heterogeneous/narrow/m2.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	c2bb26a5d0772939239d00483ba70b71f8737c6d8cb45d3f74d6793c531f38dc
n020-set03	family	medium	narrow	10	3	instances/data/n020-set03/family/medium-heterogeneous/narrow/m3.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	c2bb26a5d0772939239d00483ba70b71f8737c6d8cb45d3f74d6793c531f38dc
n020-set03	family	medium	narrow	10	4	instances/data/n020-set03/family/medium-heterogeneous/narrow/m4.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	c2bb26a5d0772939239d00483ba70b71f8737c6d8cb45d3f74d6793c531f38dc
n020-set03	family	medium	wide	10	2	instances/data/n020-set03/family/medium-heterogeneous/wide/m2.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	13947cb113bb23e7bfbe84a02d7e2227611b00c22c464e09b25463c64681d41b
n020-set03	family	medium	wide	10	3	instances/data/n020-set03/family/medium-heterogeneous/wide/m3.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	13947cb113bb23e7bfbe84a02d7e2227611b00c22c464e09b25463c64681d41b
n020-set03	family	medium	wide	10	4	instances/data/n020-set03/family/medium-heterogeneous/wide/m4.dat	238.250000000	238.826315789	0.576315789	476	362	0	0	64.350877193	313.601503759	13947cb113bb23e7bfbe84a02d7e2227611b00c22c464e09b25463c64681d41b
n020-set03	family	high	zero	20	2	instances/data/n020-set03/family/high-heterogeneous/zero/m2.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	abe9cd4684390a377a3a88b61a39ea1877a4b275f9fc1f0c15cfc457d7a0959b
n020-set03	family	high	zero	20	3	instances/data/n020-set03/family/high-heterogeneous/zero/m3.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	abe9cd4684390a377a3a88b61a39ea1877a4b275f9fc1f0c15cfc457d7a0959b
n020-set03	family	high	zero	20	4	instances/data/n020-set03/family/high-heterogeneous/zero/m4.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	abe9cd4684390a377a3a88b61a39ea1877a4b275f9fc1f0c15cfc457d7a0959b
n020-set03	family	high	narrow	20	2	instances/data/n020-set03/family/high-heterogeneous/narrow/m2.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	28f7b4216d2fa137c5d9415b42f681919848634fa161f4443adf56a888b54f3e
n020-set03	family	high	narrow	20	3	instances/data/n020-set03/family/high-heterogeneous/narrow/m3.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	28f7b4216d2fa137c5d9415b42f681919848634fa161f4443adf56a888b54f3e
n020-set03	family	high	narrow	20	4	instances/data/n020-set03/family/high-heterogeneous/narrow/m4.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	28f7b4216d2fa137c5d9415b42f681919848634fa161f4443adf56a888b54f3e
n020-set03	family	high	wide	20	2	instances/data/n020-set03/family/high-heterogeneous/wide/m2.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	ba8dc6627986c97480e71d7c544bef1e9f377275edecdf643da7417b3b4237db
n020-set03	family	high	wide	20	3	instances/data/n020-set03/family/high-heterogeneous/wide/m3.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	ba8dc6627986c97480e71d7c544bef1e9f377275edecdf643da7417b3b4237db
n020-set03	family	high	wide	20	4	instances/data/n020-set03/family/high-heterogeneous/wide/m4.dat	531.025000000	531.481578947	0.456578947	1062	807	0	0	142.447368421	698.210526316	ba8dc6627986c97480e71d7c544bef1e9f377275edecdf643da7417b3b4237db
n020-set04	random	base	zero	1	2	instances/data/n020-set04/random/base/zero/m2.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	e2746b23ce81f9fd329d2d99aa3595490e5d09bddc6947b5a2daea087b98cdc1
n020-set04	random	base	zero	1	3	instances/data/n020-set04/random/base/zero/m3.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	e2746b23ce81f9fd329d2d99aa3595490e5d09bddc6947b5a2daea087b98cdc1
n020-set04	random	base	zero	1	4	instances/data/n020-set04/random/base/zero/m4.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	e2746b23ce81f9fd329d2d99aa3595490e5d09bddc6947b5a2daea087b98cdc1
n020-set04	random	base	narrow	1	2	instances/data/n020-set04/random/base/narrow/m2.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	d6a3ffb17261c9b18f600c091c38f3de4cba8ee34c459932ac1519352c1ecd22
n020-set04	random	base	narrow	1	3	instances/data/n020-set04/random/base/narrow/m3.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	d6a3ffb17261c9b18f600c091c38f3de4cba8ee34c459932ac1519352c1ecd22
n020-set04	random	base	narrow	1	4	instances/data/n020-set04/random/base/narrow/m4.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	d6a3ffb17261c9b18f600c091c38f3de4cba8ee34c459932ac1519352c1ecd22
n020-set04	random	base	wide	1	2	instances/data/n020-set04/random/base/wide/m2.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	b514732f31ba250456f0c6ba11bc35105a15a6f8a74b3d2057e461539c652953
n020-set04	random	base	wide	1	3	instances/data/n020-set04/random/base/wide/m3.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	b514732f31ba250456f0c6ba11bc35105a15a6f8a74b3d2057e461539c652953
n020-set04	random	base	wide	1	4	instances/data/n020-set04/random/base/wide/m4.dat	20.625000000	20.626315789	0.001315789	41	41	0	0	NaN	NaN	b514732f31ba250456f0c6ba11bc35105a15a6f8a74b3d2057e461539c652953
n020-set04	random	medium	zero	10	2	instances/data/n020-set04/random/medium-heterogeneous/zero/m2.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	9e0b0198b6f2ebf2022f62588fe87f0fa9921444c7d696de7a676df64683b49f
n020-set04	random	medium	zero	10	3	instances/data/n020-set04/random/medium-heterogeneous/zero/m3.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	9e0b0198b6f2ebf2022f62588fe87f0fa9921444c7d696de7a676df64683b49f
n020-set04	random	medium	zero	10	4	instances/data/n020-set04/random/medium-heterogeneous/zero/m4.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	9e0b0198b6f2ebf2022f62588fe87f0fa9921444c7d696de7a676df64683b49f
n020-set04	random	medium	narrow	10	2	instances/data/n020-set04/random/medium-heterogeneous/narrow/m2.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	78d3bd208c03fb92da821696b51b0e25e72acc28b996f00e497f672c47e66597
n020-set04	random	medium	narrow	10	3	instances/data/n020-set04/random/medium-heterogeneous/narrow/m3.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	78d3bd208c03fb92da821696b51b0e25e72acc28b996f00e497f672c47e66597
n020-set04	random	medium	narrow	10	4	instances/data/n020-set04/random/medium-heterogeneous/narrow/m4.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	78d3bd208c03fb92da821696b51b0e25e72acc28b996f00e497f672c47e66597
n020-set04	random	medium	wide	10	2	instances/data/n020-set04/random/medium-heterogeneous/wide/m2.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	74e57f5c6f83d601ec27e68cc82ce90d81984cc2b748b1f90b2f14a10e0b6ed0
n020-set04	random	medium	wide	10	3	instances/data/n020-set04/random/medium-heterogeneous/wide/m3.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	74e57f5c6f83d601ec27e68cc82ce90d81984cc2b748b1f90b2f14a10e0b6ed0
n020-set04	random	medium	wide	10	4	instances/data/n020-set04/random/medium-heterogeneous/wide/m4.dat	199.675000000	200.192105263	0.517105263	399	397	0	0	NaN	NaN	74e57f5c6f83d601ec27e68cc82ce90d81984cc2b748b1f90b2f14a10e0b6ed0
n020-set04	random	high	zero	20	2	instances/data/n020-set04/random/high-heterogeneous/zero/m2.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	02384c278de0140e2388e85a56621588b7d5240913540b40ab0248230fb862f4
n020-set04	random	high	zero	20	3	instances/data/n020-set04/random/high-heterogeneous/zero/m3.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	02384c278de0140e2388e85a56621588b7d5240913540b40ab0248230fb862f4
n020-set04	random	high	zero	20	4	instances/data/n020-set04/random/high-heterogeneous/zero/m4.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	02384c278de0140e2388e85a56621588b7d5240913540b40ab0248230fb862f4
n020-set04	random	high	narrow	20	2	instances/data/n020-set04/random/high-heterogeneous/narrow/m2.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	e8def4c2e2a5a621021005d4ec4f0a3fa7f4fd6415cb657932088dc0d8d35689
n020-set04	random	high	narrow	20	3	instances/data/n020-set04/random/high-heterogeneous/narrow/m3.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	e8def4c2e2a5a621021005d4ec4f0a3fa7f4fd6415cb657932088dc0d8d35689
n020-set04	random	high	narrow	20	4	instances/data/n020-set04/random/high-heterogeneous/narrow/m4.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	e8def4c2e2a5a621021005d4ec4f0a3fa7f4fd6415cb657932088dc0d8d35689
n020-set04	random	high	wide	20	2	instances/data/n020-set04/random/high-heterogeneous/wide/m2.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	bcf93ca6aa2adbd4ce7d42d824e10f8b6ee3e7de43b114931849fd54c7b991e2
n020-set04	random	high	wide	20	3	instances/data/n020-set04/random/high-heterogeneous/wide/m3.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	bcf93ca6aa2adbd4ce7d42d824e10f8b6ee3e7de43b114931849fd54c7b991e2
n020-set04	random	high	wide	20	4	instances/data/n020-set04/random/high-heterogeneous/wide/m4.dat	412.975000000	413.526315789	0.551315789	825	821	0	0	NaN	NaN	bcf93ca6aa2adbd4ce7d42d824e10f8b6ee3e7de43b114931849fd54c7b991e2
n020-set04	family	base	zero	1	2	instances/data/n020-set04/family/base/zero/m2.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	420fa074afdae0502594b335599abd7e79f2835d03f4cbcabc7fc14849e3ccde
n020-set04	family	base	zero	1	3	instances/data/n020-set04/family/base/zero/m3.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	420fa074afdae0502594b335599abd7e79f2835d03f4cbcabc7fc14849e3ccde
n020-set04	family	base	zero	1	4	instances/data/n020-set04/family/base/zero/m4.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	420fa074afdae0502594b335599abd7e79f2835d03f4cbcabc7fc14849e3ccde
n020-set04	family	base	narrow	1	2	instances/data/n020-set04/family/base/narrow/m2.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	7514e3b74b9fc36e3a847999d2a13567e8815bba9765972bfa9d7609fdc261eb
n020-set04	family	base	narrow	1	3	instances/data/n020-set04/family/base/narrow/m3.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	7514e3b74b9fc36e3a847999d2a13567e8815bba9765972bfa9d7609fdc261eb
n020-set04	family	base	narrow	1	4	instances/data/n020-set04/family/base/narrow/m4.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	7514e3b74b9fc36e3a847999d2a13567e8815bba9765972bfa9d7609fdc261eb
n020-set04	family	base	wide	1	2	instances/data/n020-set04/family/base/wide/m2.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	b575db6c266f1e257b603e5bcd0ebc7adf36c45ea9ac7f90c3ab7bb52affaac0
n020-set04	family	base	wide	1	3	instances/data/n020-set04/family/base/wide/m3.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	b575db6c266f1e257b603e5bcd0ebc7adf36c45ea9ac7f90c3ab7bb52affaac0
n020-set04	family	base	wide	1	4	instances/data/n020-set04/family/base/wide/m4.dat	20.625000000	20.628947368	0.003947368	41	32	0	0	5.798245614	26.984962406	b575db6c266f1e257b603e5bcd0ebc7adf36c45ea9ac7f90c3ab7bb52affaac0
