taskSetId	rate	discountStrength	quotationTotal	segmentCount	experimentType	instance
n020-set04	1.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set04/family/base/zero/m4.dat
n020-set04	2.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set04/family/base/zero/m4.dat
n020-set04	0.500000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/narrow/m2.dat
n020-set04	1.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set04/family/base/narrow/m2.dat
n020-set04	2.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set04/family/base/narrow/m2.dat
n020-set04	0.500000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/narrow/m3.dat
n020-set04	1.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set04/family/base/narrow/m3.dat
n020-set04	2.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set04/family/base/narrow/m3.dat
n020-set04	0.500000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/narrow/m4.dat
n020-set04	1.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set04/family/base/narrow/m4.dat
n020-set04	2.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set04/family/base/narrow/m4.dat
n020-set04	0.500000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/wide/m2.dat
n020-set04	1.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set04/family/base/wide/m2.dat
n020-set04	2.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set04/family/base/wide/m2.dat
n020-set04	0.500000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/wide/m3.dat
n020-set04	1.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set04/family/base/wide/m3.dat
n020-set04	2.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set04/family/base/wide/m3.dat
n020-set04	0.500000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set04/family/base/wide/m4.dat
n020-set04	1.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set04/family/base/wide/m4.dat
n020-set04	2.000000	0.150000	6032.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set04/family/base/wide/m4.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/zero/m2.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/zero/m2.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/zero/m2.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/zero/m3.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/zero/m3.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/zero/m3.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/zero/m4.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/zero/m4.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/zero/m4.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/narrow/m2.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/narrow/m2.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/narrow/m2.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/narrow/m3.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/narrow/m3.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/narrow/m3.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/narrow/m4.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/narrow/m4.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/narrow/m4.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/wide/m2.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/wide/m2.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/wide/m2.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/wide/m3.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/wide/m3.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/wide/m3.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/random/base/wide/m4.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/random/base/wide/m4.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/random/base/wide/m4.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/zero/m2.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/zero/m2.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/zero/m2.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/zero/m3.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/zero/m3.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/zero/m3.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/zero/m4.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/zero/m4.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/zero/m4.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/narrow/m2.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/narrow/m2.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/narrow/m2.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/narrow/m3.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/narrow/m3.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/narrow/m3.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/narrow/m4.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/narrow/m4.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/narrow/m4.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/wide/m2.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/wide/m2.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/wide/m2.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/wide/m3.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/wide/m3.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/wide/m3.dat
n020-set05	0.500000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n020-set05/family/base/wide/m4.dat
n020-set05	1.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-1/n020-set05/family/base/wide/m4.dat
n020-set05	2.000000	0.150000	7623.000000000	2	default-discount	instances/outsourcing-data/default-discount/rate-2/n020-set05/family/base/wide/m4.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/zero/m2.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/zero/m2.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/zero/m2.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/zero/m3.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/zero/m3.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/zero/m3.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/zero/m4.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/zero/m4.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/zero/m4.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/narrow/m2.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/narrow/m2.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/narrow/m2.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/narrow/m3.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/narrow/m3.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/narrow/m3.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/narrow/m4.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/narrow/m4.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/narrow/m4.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/wide/m2.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/wide/m2.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/wide/m2.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/wide/m3.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/wide/m3.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/wide/m3.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/random/base/wide/m4.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/random/base/wide/m4.dat
n040-set01	2.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n040-set01/random/base/wide/m4.dat
n040-set01	0.500000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n040-set01/family/base/zero/m2.dat
n040-set01	1.000000	0.150000	13888.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n040-set01/family/base/zero/m2.dat
