runId	mainClass	args	outputDir	dependsOn	block
pricing-n020-set01-m2-random-medium-n10-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m2-random-medium-n10-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m2.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wzero-ng_dssr	seed-n020-set01-m2-random-medium-n10-wzero	pricing-comparison
pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m2.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed	seed-n020-set01-m2-random-medium-n10-wzero	pricing-comparison
pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m2.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wzero-time_indexed_sri	seed-n020-set01-m2-random-medium-n10-wzero	pricing-comparison
seed-n020-set01-m3-random-medium-n10-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n020-set01-m3-random-medium-n10-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m3-random-medium-n10-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m3-random-medium-n10-wzero		seed
pricing-n020-set01-m3-random-medium-n10-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m3-random-medium-n10-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wzero-ng_dssr	seed-n020-set01-m3-random-medium-n10-wzero	pricing-comparison
pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed	seed-n020-set01-m3-random-medium-n10-wzero	pricing-comparison
pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wzero-time_indexed_sri	seed-n020-set01-m3-random-medium-n10-wzero	pricing-comparison
seed-n020-set01-m4-random-medium-n10-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n020-set01-m4-random-medium-n10-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m4-random-medium-n10-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m4-random-medium-n10-wzero		seed
pricing-n020-set01-m4-random-medium-n10-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m4-random-medium-n10-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wzero-ng_dssr	seed-n020-set01-m4-random-medium-n10-wzero	pricing-comparison
pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed	seed-n020-set01-m4-random-medium-n10-wzero	pricing-comparison
pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/zero/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wzero-time_indexed_sri	seed-n020-set01-m4-random-medium-n10-wzero	pricing-comparison
seed-n020-set01-m2-random-medium-n10-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n020-set01-m2-random-medium-n10-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m2.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m2-random-medium-n10-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m2-random-medium-n10-wnarrow		seed
pricing-n020-set01-m2-random-medium-n10-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m2-random-medium-n10-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m2.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wnarrow-ng_dssr	seed-n020-set01-m2-random-medium-n10-wnarrow	pricing-comparison
pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m2.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed	seed-n020-set01-m2-random-medium-n10-wnarrow	pricing-comparison
pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m2.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wnarrow-time_indexed_sri	seed-n020-set01-m2-random-medium-n10-wnarrow	pricing-comparison
seed-n020-set01-m3-random-medium-n10-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n020-set01-m3-random-medium-n10-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m3-random-medium-n10-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m3-random-medium-n10-wnarrow		seed
pricing-n020-set01-m3-random-medium-n10-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m3-random-medium-n10-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wnarrow-ng_dssr	seed-n020-set01-m3-random-medium-n10-wnarrow	pricing-comparison
pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed	seed-n020-set01-m3-random-medium-n10-wnarrow	pricing-comparison
pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m3-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m3-random-medium-n10-wnarrow-time_indexed_sri	seed-n020-set01-m3-random-medium-n10-wnarrow	pricing-comparison
seed-n020-set01-m4-random-medium-n10-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n020-set01-m4-random-medium-n10-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m4-random-medium-n10-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m4-random-medium-n10-wnarrow		seed
pricing-n020-set01-m4-random-medium-n10-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m4-random-medium-n10-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wnarrow-ng_dssr	seed-n020-set01-m4-random-medium-n10-wnarrow	pricing-comparison
pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed	seed-n020-set01-m4-random-medium-n10-wnarrow	pricing-comparison
pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/narrow/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m4-random-medium-n10-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m4-random-medium-n10-wnarrow-time_indexed_sri	seed-n020-set01-m4-random-medium-n10-wnarrow	pricing-comparison
seed-n020-set01-m2-random-medium-n10-wwide	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n020-set01-m2-random-medium-n10-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/wide/m2.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m2-random-medium-n10-wwide" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set01-m2-random-medium-n10-wwide		seed
pricing-n020-set01-m2-random-medium-n10-wwide-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set01-m2-random-medium-n10-wwide-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set01/random/medium-heterogeneous/wide/m2.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wwide-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set01-m2-random-medium-n10-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set01-m2-random-medium-n10-wwide-ng_dssr	seed-n020-set01-m2-random-medium-n10-wwide	pricing-comparison
